Unnamed: 0,Movie Name,Year of Release,Watch Time,Movie Rating,Metascore of movie,Gross,Votes,Description,Year,Cumulative Inflation (to 2023),Gross Adjusted for Inflation (2023)
777,A Few Good Men,1992,138,7.7,62.0,141.34,276504.0,Military lawyer Lieutenant Daniel Kaffee defends Marines accused of murder. They contend they were acting under orders.,1992,2.1706388864836725,306.7981002156023
778,Home Alone,1990,103,7.7,63.0,285.76,608894.0,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas eve.",1990,2.390850201517441,683.2093535856238
779,Primal Fear,1996,129,7.7,47.0,56.12,235790.0,"An altar boy is accused of murdering a priest, and the truth is buried several layers deep.",1996,1.9137189693794365,107.39790856157397
780,Star Trek Into Darkness,2013,132,7.7,72.0,228.78,491195.0,"After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction.",2013,1.3417089856700282,306.95618174158903
781,Harry Potter and the Deathly Hallows: Part 1,2010,146,7.7,65.0,295.98,573642.0,"As Harry, Ron and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows.",2010,1.4071046464057069,416.47483324316113
782,Ex Machina,2014,108,7.7,78.0,25.44,566200.0,A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.,2014,1.31798525114934,33.52954478923921
783,Deliverance,1972,109,7.7,80.0,7.06,115449.0,"Intent on seeing the Cahulawassee River before it's dammed and turned into a lake, outdoor fanatic Lewis Medlock takes his friends on a canoeing trip they'll never forget into the dangerous American back-country.",1972,7.215052874410238,50.93827329333627
784,The Game,1997,129,7.7,63.0,48.32,412820.0,"After a wealthy San Francisco banker is given an opportunity to participate in a mysterious game, his life is turned upside down as he begins to question if it might really be a concealed conspiracy to destroy him.",1997,1.8634069808952645,90.03982531685918
785,Blue Velvet,1986,120,7.7,76.0,8.55,207984.0,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.",1986,2.8239254292271454,24.144562419892097
786,Apollo 13,1995,140,7.7,77.0,173.84,305800.0,NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.,1995,1.9711305384608198,342.6613328060289
787,3:10 to Yuma,2007,122,7.7,76.0,53.61,322981.0,A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.,2007,1.4976096074127891,80.28685105339963
788,Brokeback Mountain,2005,134,7.7,87.0,83.04,370434.0,Ennis and Jack are two shepherds who develop a sexual and emotional relationship. Their relationship becomes complicated when both of them get married to their respective girlfriends.,2005,1.5688209442452672,130.274891210127
789,Training Day,2001,122,7.7,69.0,76.63,453998.0,A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.,2001,1.7014000023857985,130.37828218282374
790,Silver Linings Playbook,2012,122,7.7,81.0,132.09,725800.0,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.",2012,1.3698848743690986,180.94809305541423
791,Mr. Nobody,2009,141,7.7,63.0,0.0,240388.0,"A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible.",2009,1.4310254253946038,0.0
792,The Last of the Mohicans,1992,112,7.7,76.0,75.51,179305.0,Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.,1992,2.1706388864836725,163.90494231838213
793,Tangled,2010,100,7.7,71.0,200.82,474295.0,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.",2010,1.4071046464057069,282.57475509119405
794,Y tu mamá también,2001,106,7.7,89.0,13.62,126393.0,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",2001,1.7014000023857985,23.173068032494573
795,The Lego Movie,2014,100,7.7,83.0,257.76,374806.0,"An ordinary LEGO construction worker, thought to be the prophesied as ""special"", is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis.",2014,1.31798525114934,339.72387833625385
796,Lost in Translation,2003,102,7.7,91.0,44.59,470517.0,A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.,2003,1.6194185573390656,72.20987347174894
797,Blazing Saddles,1974,93,7.7,73.0,119.5,146288.0,"In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary.",1974,6.761491991612847,807.9982929977352
798,Halloween,1978,91,7.7,87.0,47.0,290938.0,"Fifteen years after murdering his sister on Halloween night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",1978,5.054828884358975,237.57695756487183
799,Birdman or (The Unexpected Virtue of Ignorance),2014,119,7.7,87.0,42.34,649400.0,"A washed-up superhero actor attempts to revive his fading career by writing, directing, and starring in a Broadway production.",2014,1.31798525114934,55.80349553366306
800,The Boondock Saints,1999,108,7.7,44.0,0.03,244623.0,Two Irish Catholic brothers become vigilantes and wipe out Boston's criminal underworld in the name of God.,1999,1.7788205080943615,0.05336461524283084
801,X: First Class,2011,131,7.7,65.0,146.41,708854.0,"In the 1960s, superpowered humans Charles Xavier and Erik Lensherr work together to find others like them, but Erik's vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them.",2011,1.393172917233373,203.97444681213815
802,Gravity,2013,91,7.7,96.0,274.09,844759.0,Two astronauts work together to survive after an accident leaves them stranded in space.,2013,1.3417089856700282,367.749015882298
803,First Blood,1982,93,7.7,61.0,47.21,264762.0,A veteran Green Beret is forced by a cruel Sheriff and his deputies to flee into the mountains and wage an escalating one-man war against his pursuers.,1982,3.454334995197474,163.07915512327276
804,"O Brother, Where Art Thou?",2000,107,7.7,69.0,45.51,322083.0,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.",2000,1.7422336024430576,79.28905124718355
805,Donnie Brasco,1997,127,7.7,76.0,41.91,319607.0,"An FBI undercover agent infiltrates the mob and finds himself identifying more with the mafia life, at the expense of his regular one.",1997,1.8634069808952645,78.09538656932052
806,Toy Story 4,2019,100,7.7,84.0,434.04,266236.0,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",2019,1.1984430564368642,520.1722242158565
807,The Bourne Supremacy,2004,108,7.7,73.0,176.24,476210.0,"When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.",2004,1.597059721241682,281.46580527163405
808,Midnight in Paris,2011,94,7.7,81.0,56.82,437729.0,"While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.",2011,1.393172917233373,79.16008515720026
809,Argo,2012,120,7.7,86.0,136.03,627864.0,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.",2012,1.3698848743690986,186.34543946042848
810,What's Eating Gilbert Grape,1993,118,7.7,73.0,9.17,245980.0,A young man in a small Midwestern town struggles to care for his mentally-disabled younger brother and morbidly obese mother while attempting to pursue his own happiness.,1993,2.0931908259244674,19.194559873727364
811,Who Framed Roger Rabbit,1988,104,7.7,83.0,156.45,209862.0,A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,1988,2.6083697528514977,408.07944783361677
812,Crash,2004,112,7.7,66.0,54.58,443653.0,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",2004,1.597059721241682,87.167519585371
813,Detachment,2011,98,7.7,52.0,0.07,93233.0,A substitute teacher who drifts from classroom to classroom finds a connection to the students and teachers during his latest assignment.,2011,1.393172917233373,0.09752210420633613
814,Wreck-It Ralph,2012,101,7.7,72.0,189.42,441831.0,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.",2012,1.3698848743690986,259.48359290299464
816,Road to Perdition,2002,117,7.7,72.0,104.45,277525.0,"A mob enforcer's son in 1930s Illinois witnesses a murder, forcing him and his father to take to the road, and his father down a path of redemption and revenge.",2002,1.6582846027152032,173.20782675360297
817,Sense and Sensibility,1995,136,7.7,84.0,43.18,121065.0,"Rich Mr. Dashwood dies, leaving his second wife and her three daughters poor by the rules of inheritance. The two eldest daughters are the title opposites.",1995,1.9711305384608198,85.1134166507382
818,The Color Purple,1985,154,7.7,78.0,98.47,91590.0,A black Southern woman struggles to find her identity after suffering abuse from her father and others over four decades.,1985,2.9453542226839122,290.0290303076848
819,The Fault in Our Stars,2014,126,7.7,69.0,124.87,390241.0,Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.,2014,1.31798525114934,164.5768183110181
820,The Theory of Everything,2014,123,7.7,71.0,35.89,467384.0,A look at the relationship between the famous physicist Stephen Hawking and his wife.,2014,1.31798525114934,47.302490663749815
821,As Good as It Gets,1997,139,7.7,67.0,148.48,309535.0,"A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery.",1997,1.8634069808952645,276.67866852332884
822,The Boy in the Striped Pajamas,2008,94,7.7,55.0,9.03,232837.0,"Through the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, a forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences.",2008,1.4639390101786796,13.219369261913476
823,En man som heter Ove,2015,116,7.7,70.0,3.48,64544.0,"Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife's grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors.",2015,1.2959540325952212,4.50992003343137
824,Philadelphia,1993,125,7.7,66.0,77.32,250665.0,"When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small time lawyer as the only willing advocate for a wrongful dismissal suit.",1993,2.0931908259244674,161.8455146604798
825,Naked,1993,131,7.7,85.0,1.77,41947.0,An unemployed Mancunian vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,1993,2.0931908259244674,3.704947761886307
827,Lucky Number Slevin,2006,110,7.7,53.0,22.49,320308.0,"A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses. Under constant surveillance by Detective Brikowski and assassin Goodkat, he must get them before they get him.",2006,1.5350498475981087,34.523271072481464
828,Empire of the Sun,1987,153,7.7,62.0,22.24,130914.0,A young English boy struggles to survive under Japanese occupation of China during World War II.,1987,2.715312912718409,60.388559178857406
829,Fried Green Tomatoes,1991,130,7.7,64.0,82.42,78729.0,A housewife who is unhappy with her life befriends an old lady at a nursing home and is enthralled by the tales she tells of people she used to know.,1991,2.2770001919213723,187.6703558181595
830,Serpico,1973,130,7.7,81.0,29.8,129465.0,An honest New York cop named Frank Serpico blows the whistle on rampant corruption in the force only to have his comrades turn against him.,1973,7.00490570331091,208.74618995866513
831,Dirty Harry,1971,102,7.7,87.0,35.9,163225.0,"When a man calling himself ""the Scorpio Killer"" menaces San Francisco, tough-as-nails Police Inspector ""Dirty"" Harry Callahan is assigned to track down the crazed psychopath.",1971,7.554160359507518,271.1943569063199
832,When Harry Met Sally...,1989,95,7.7,76.0,92.82,230346.0,"Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.",1989,2.4984384605857257,231.90505791156704
833,Flipped,2010,90,7.7,45.0,1.75,94218.0,Two eighth-graders start to have feelings for each other despite being total opposites.,2010,1.4071046464057069,2.462433131209987
834,Glengarry Glen Ross,1992,100,7.7,82.0,10.73,111613.0,An examination of the machinations behind the scenes at a real estate office.,1992,2.1706388864836725,23.29095525196981
835,The Magnificent Seven,1960,128,7.7,74.0,4.91,99132.0,Seven gunfighters are hired by Mexican peasants to liberate their village from oppressive bandits.,1960,10.207244797902476,50.11757195770116
836,The French Connection,1971,104,7.7,94.0,15.63,129016.0,"A pair of NYPD detectives in the Narcotics Bureau stumble onto a heroin smuggling ring based in Marseilles, but stopping them and capturing their leaders proves an elusive goal.",1971,7.554160359507518,118.07152641910253
837,Being John Malkovich,1999,113,7.7,90.0,22.86,345794.0,A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,1999,1.7788205080943615,40.6638368150371
838,Ray,2004,152,7.7,73.0,75.33,153269.0,"The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s.",2004,1.597059721241682,120.30650880113589
839,This Is England,2006,101,7.7,86.0,0.33,125743.0,"A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit.",2006,1.5350498475981087,0.5065664497073759
840,Goldfinger,1964,110,7.7,87.0,51.08,196952.0,"While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",1964,9.693279801132581,495.13273224185224
841,Ordinary People,1980,124,7.7,86.0,54.8,54849.0,"The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father and the guilt-ridden younger son.",1980,4.286470478200566,234.898582205391
842,Der Name der Rose,1986,130,7.7,54.0,7.15,112550.0,An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.,1986,2.8239254292271454,20.19106681897409
843,Evil Dead II,1987,84,7.7,72.0,5.92,175393.0,The lone survivor of an onslaught of flesh-possessing spirits holes up in a cabin with a group of strangers while the demons continue their attack.,1987,2.715312912718409,16.07465244329298
844,Adaptation.,2002,115,7.7,83.0,22.25,198206.0,A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by Susan Orlean for the screen.,2002,1.6582846027152032,36.89683241041327
845,Kung fu,2004,99,7.7,78.0,17.11,145849.0,"In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf.",2004,1.597059721241682,27.325691830445177
846,Happiness,1998,134,7.7,81.0,2.81,72600.0,"The lives of several individuals intertwine as they go about their lives in their own unique ways, engaging in acts which society as a whole might find disturbing in a desperate search for human connection.",1998,1.8197333797805317,5.113450797183294
847,Clerks,1994,92,7.7,70.0,3.15,228218.0,"A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.",1994,2.0263221935377227,6.3829149096438265
848,Star Trek II: The Wrath of Khan,1982,113,7.7,68.0,78.91,126179.0,"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.",1982,3.454334995197474,272.58157447103264
849,Malcolm X,1992,202,7.7,73.0,48.17,98857.0,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam and his eventual assassination.",1992,2.1706388864836725,104.5596751619185
850,Wait Until Dark,1967,108,7.7,81.0,17.55,32432.0,A recently blinded woman is terrorized by a trio of thugs while they search for a heroin-stuffed doll they believe is in her apartment.,1967,9.206542703885594,161.57482445319218
851,The Verdict,1982,129,7.7,77.0,54.0,43615.0,"An outcast, alcoholic Boston lawyer sees the chance to salvage his career and self-respect by taking a medical malpractice case to trial rather than settling.",1982,3.454334995197474,186.5340897406636
853,Kaze tachinu,2013,126,7.7,83.0,5.21,91714.0,"A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II.",2013,1.3417089856700282,6.990303815340846
854,Billy Elliot,2000,110,7.7,74.0,22.0,139205.0,A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.,2000,1.7422336024430576,38.329139253747265
855,Paprika,2006,90,7.7,81.0,0.88,89070.0,"When a machine that allows therapists to enter their patients' dreams is stolen, all hell breaks loose. Only a young female therapist, Paprika, can stop it.",2006,1.5350498475981087,1.3508438658863358
857,Lola rennt,1998,81,7.7,77.0,7.27,203153.0,"After a botched money delivery, Lola has 20 minutes to come up with 100,000 Deutschmarks.",1998,1.8197333797805317,13.229461671004465
858,La grande bellezza,2013,141,7.7,86.0,2.85,94723.0,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.",2013,1.3417089856700282,3.8238706091595804
859,Miller's Crossing,1990,115,7.7,66.0,5.08,138907.0,"Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.",1990,2.390850201517441,12.1455190237086
860,The Longest Day,1962,178,7.7,75.0,39.1,57799.0,"The events of D-Day, told on a grand scale from both the Allied and German points of view.",1962,9.946943240248418,388.92548069371315
861,The Dirty Dozen,1967,150,7.7,73.0,45.3,76680.0,"During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers.",1967,9.206542703885594,417.0563844860174
863,"South Park: Bigger, Longer & Uncut",1999,81,7.7,73.0,52.04,210750.0,"When Stan Marsh and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame.",1999,1.7788205080943615,92.56981924123058
865,Finding Neverland,2004,106,7.7,67.0,51.68,209543.0,The story of Sir J.M. Barrie's friendship with a family who inspired him to create Peter Pan.,2004,1.597059721241682,82.53604639377012
866,La planète sauvage,1973,72,7.7,73.0,0.19,34683.0,"On a faraway planet where blue giants rule, oppressed humanoids rebel against their machine-like leaders.",1973,7.00490570331091,1.330932083629073
867,Madeo,2009,129,7.7,79.0,0.55,68369.0,A mother desperately searches for the killer who framed her son for a girl's horrific murder.,2009,1.4310254253946038,0.7870639839670321
868,Kubo and the Two Strings,2016,101,7.7,84.0,48.02,134870.0,A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.,2016,1.2730393247497263,61.13134837448186
871,The Last Emperor,1987,163,7.7,76.0,43.98,107977.0,"Bernardo Bertolucci's Oscar-winning dramatisation of the life story of China's last emperor, Pu Yi.",1987,2.715312912718409,119.4194619013556
872,Beasts of No Nation,2015,137,7.7,79.0,0.08,84576.0,"A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country.",2015,1.2959540325952212,0.10367632260761771
873,Me and Earl and the Dying Girl,2015,105,7.7,74.0,6.74,135367.0,"High schooler Greg, who spends most of his time making parodies of classic movies with his co-worker Earl, finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer.",2015,1.2959540325952212,8.734730179691791
877,Short Cuts,1993,188,7.7,81.0,6.11,46382.0,The day-to-day lives of several suburban Los Angeles residents.,1993,2.0931908259244674,12.789395946398496
878,Zwartboek,2006,145,7.7,71.0,4.4,78822.0,"In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.",2006,1.5350498475981087,6.754219329431679
885,Down by Law,1986,107,7.7,75.0,1.44,53716.0,"Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state.",1986,2.8239254292271454,4.066452618087089
886,Nebraska,2013,115,7.7,86.0,17.65,120726.0,"An aging, booze-addled father makes the trip from Montana to Nebraska with his estranged son in order to claim a million-dollar Mega Sweepstakes Marketing prize.",2013,1.3417089856700282,23.681163597075994
887,The Magdalene Sisters,2002,114,7.7,83.0,4.89,27922.0,Three young Irish women struggle to maintain their spirits while they endure dehumanizing abuse as inmates of a Magdalene Sisters Asylum.,2002,1.6582846027152032,8.109011707277343
890,Waking Life,2001,99,7.7,84.0,2.89,65826.0,A man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe.,2001,1.7014000023857985,4.9170460068949575
891,Omoide no Marnie,2014,103,7.7,72.0,0.77,44442.0,"Due to 12 y.o. Anna's asthma, she's sent to stay with relatives of her guardian in the Japanese countryside. She likes to be alone, sketching. She befriends Marnie. Who is the mysterious, blonde Marnie.",2014,1.31798525114934,1.0148486433849917
893,Hedwig and the Angry Inch,2001,95,7.7,85.0,3.03,36707.0,A gender-queer punk-rock singer from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.,2001,1.7014000023857985,5.155242007228969
895,La double vie de Véronique,1991,98,7.7,86.0,2.0,51202.0,"Two parallel stories about two identical women; one living in Poland, the other in France. They don't know each other, but their lives are nevertheless profoundly connected.",1991,2.2770001919213723,4.5540003838427445
896,Night on Earth,1991,129,7.7,68.0,2.02,63486.0,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,1991,2.2770001919213723,4.599540387681172
897,Chun gwong cha sit,1997,96,7.7,70.0,0.19,32154.0,A couple take a trip to Argentina but both men find their lives drifting apart in opposite directions.,1997,1.8634069808952645,0.3540473263701003
898,Good Bye Lenin!,2003,121,7.7,68.0,4.06,149887.0,"In 1990, to protect his fragile mother from a fatal shock after a long coma, a young man must keep her from learning that her beloved nation of East Germany as she knew it has disappeared.",2003,1.6194185573390656,6.574839342796606
899,A Man for All Seasons,1966,120,7.7,72.0,28.35,36131.0,"The story of Sir Thomas More, who stood up to King Henry VIII when the King rejected the Roman Catholic Church to obtain a divorce and remarry.",1966,9.427499728778848,267.26961731088034
901,The Broken Circle Breakdown,2012,111,7.7,70.0,0.18,42208.0,"Elise and Didier fall in love at first sight, in spite of their differences. He talks, she listens. He's a romantic atheist, she's a religious realist. When their daughter becomes seriously ill, their love is put on trial.",2012,1.3698848743690986,0.24657927738643773
902,Frost/Nixon,2008,122,7.7,80.0,18.59,110599.0,A dramatic retelling of the post-Watergate television interviews between British talk-show host David Frost and former president Richard Nixon.,2008,1.4639390101786796,27.21462619922165
903,Forushande,2016,124,7.7,85.0,2.4,62893.0,"While Ranaa and Emad, a married couple, are participating in a production of ""Death of a Salesman,"" she is assaulted in their new home, which leaves him determined to find the perpetrator over his wife's traumatized objections.",2016,1.2730393247497263,3.055294379399343
904,Le Petit Prince,2015,108,7.7,70.0,1.34,64710.0,"A little girl lives in a very grown-up world with her mother, who tries to prepare her for it. Her neighbor, the Aviator, introduces the girl to an extraordinary world where anything is possible, the world of the Little Prince.",2015,1.2959540325952212,1.7365784036775966
907,Les triplettes de Belleville,2003,80,7.7,91.0,7.0,56004.0,"When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him.",2003,1.6194185573390656,11.33592990137346
908,Ondskan,2003,113,7.7,61.0,0.02,40377.0,"A teenage boy expelled from school for fighting arrives at a boarding school where the systematic bullying of younger students is encouraged as a means to maintain discipline, and decides to fight back.",2003,1.6194185573390656,0.032388371146781315
910,Diarios de motocicleta,2004,126,7.7,75.0,16.78,103329.0,The dramatization of a motorcycle road trip Che Guevara went on in his youth that showed him his life's calling.,2004,1.597059721241682,26.798662122435424
911,Adams æbler,2005,94,7.7,51.0,0.0,52776.0,A neo-Nazi sentenced to community service at a church clashes with the blindly devoted minister.,2005,1.5688209442452672,0.0
915,In America,2002,105,7.7,76.0,15.54,43824.0,A family of Irish immigrants adjust to life on the mean streets of Hell's Kitchen while also grieving the death of a child.,2002,1.6582846027152032,25.769742726194256
918,Ta'm e guilass,1997,95,7.7,80.0,0.31,33855.0,An Iranian man drives his car in search of someone who will quietly bury him under a cherry tree after he commits suicide.,1997,1.8634069808952645,0.577656164077532
920,Das Experiment,2001,120,7.7,60.0,0.14,95170.0,"For two weeks, 20 male participants are hired to play prisoners and guards in a prison. The ""prisoners"" have to follow seemingly mild rules, and the ""guards"" are told to retain order without using physical violence.",2001,1.7014000023857985,0.2381960003340118
921,Efter brylluppet,2006,120,7.7,78.0,0.41,35931.0,"A manager of an orphanage in India is sent to Copenhagen, Denmark, where he discovers a life-altering family secret.",2006,1.5350498475981087,0.6293704375152245
922,The Purple Rose of Cairo,1985,82,7.7,75.0,10.63,53373.0,"In 1935 New Jersey, a movie character walks off the screen and into the real world.",1985,2.9453542226839122,31.30911538712999
923,Hana-bi,1997,103,7.7,83.0,0.23,31963.0,"Nishi leaves the police in the face of harrowing personal and professional difficulties. Spiraling into depression, he makes questionable decisions.",1997,1.8634069808952645,0.42858360560591086
924,The Muppet Christmas Carol,1992,85,7.7,64.0,27.28,64507.0,The Muppets present their own touching rendition of Charles Dickens' classic tale.,1992,2.1706388864836725,59.21502882327459
926,The Breadwinner,2017,94,7.7,78.0,0.31,27280.0,"In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family.",2017,1.245635347113235,0.38614695760510287
927,Le passé,2013,130,7.7,85.0,1.33,50016.0,"An Iranian man deserts his French wife and her two children to return to his homeland. Meanwhile, his wife starts up a new relationship, a reality her husband confronts upon his wife's request for a divorce.",2013,1.3417089856700282,1.7844729509411374
929,Auf der anderen Seite,2007,122,7.7,85.0,0.74,32878.0,A Turkish man travels to Istanbul to find the daughter of his father's former girlfriend.,2007,1.4976096074127891,1.108231109485464
930,Once Upon a Time in... Hollywood,2019,161,7.6,83.0,142.5,790687.0,A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.,2019,1.1984430564368642,170.77813554225315
931,Harry Potter and the Sorcerer's Stone,2001,152,7.6,65.0,317.58,817964.0,"An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.",2001,1.7014000023857985,540.3306127576818
932,American Psycho,2000,102,7.6,64.0,15.07,667815.0,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",2000,1.7422336024430576,26.25546038881688
933,Watchmen,2009,162,7.6,56.0,107.51,566739.0,"In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.",2009,1.4310254253946038,153.84954348417386
934,Superbad,2007,113,7.6,76.0,121.46,606639.0,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,2007,1.4976096074127891,181.89966291635736
935,Saw,2004,103,7.6,46.0,56.0,439407.0,"Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.",2004,1.597059721241682,89.4353443895342
936,Guardians of the Galaxy Vol. 2,2017,136,7.6,67.0,389.81,727247.0,"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father, the ambitious celestial being Ego.",2017,1.245635347113235,485.56111465821016
937,300,2006,117,7.6,52.0,210.61,842283.0,King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.,2006,1.5350498475981087,323.2968484026377
938,Deadpool 2,2018,119,7.6,66.0,324.59,613542.0,"Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool) assembles a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.",2018,1.2236103606220383,397.1716869543074
939,RoboCop,1987,102,7.6,70.0,53.42,270139.0,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",1987,2.715312912718409,145.0520157974174
940,The Fifth Element,1997,126,7.6,52.0,63.54,489404.0,"In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay.",1997,1.8634069808952645,118.40087956608511
941,The Butterfly Effect,2004,113,7.6,30.0,57.94,505912.0,"Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.",2004,1.597059721241682,92.53364024874305
942,Kick-Ass,2010,117,7.6,66.0,48.07,579158.0,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",2010,1.4071046464057069,67.63952035272233
